id,message
"0", tra oallh qlt ch3ory ma qlt nkth
"0", oallh hda asmh mo zoran hda yslh toran khlony akml hdaya bs
"0", tyb la tbky
"0", b3ydh bs rxy halmrt
"0", dd ymkn 3ndha sor rfyjatha mthjbat
"0", ohajr htrj3 bkra ohdl lohdy :(
"0", ryys almjls al3skry alsodany aljdyd asmh 3bdalftah akhoany alsodanyyn mbrok allh yfth 3lykm #3bdalftah
"0", ahbk hta alhlak aldy ystotn qlby
"0", adkry allh
"0", #lylt_jm3h allhm sl oslm 3lyh #alotr #tsbhon_3la_mathbon
"0", alhy bfatmt o abyha o b3lha o bnyha oalsr almstod3 lqd daqt alsdor bma rhbt allhm antqm mn aldalmyn
"0", ay oallh
"0", ahkoa llayam alhlot tchyl 3ny alblok
"0", has anha khsart
"0", lma thaol t3ych ahdat nktt mn ayam alblakbyry
"0", 3ady 3ndhm la almd3om tklm ola alda3m tasf
"0", achyn anoa3 alz3l ank tz3l omhd dra 3nk y3ny foq alz3l ghbnh yahooh trany z3lan adroo 3ny .. radony
"0", oan at3bk chy2 fhnak mn at3bh kl chy2 fql alhmd llh dayma oabda
"0", allhm arhm motana o aghsl qborhm kma ghslt alard balmtr allhm amtr 3lyhm mn nsaym rhmtk yallh .. aboy oamy
"0", khlokm fy brlmankm
"0", a3rf mn tra
"0", aly alryys alsodany aljdyd ' ada raynak 3ly hq a3nak oan raynak 3 batl 3arf brak #a3tsam_alqyadh_al3amh
"0", hh yarb la
"0", akrh ma3ndy chkhsy almfdl yhs bch3or any ma ahtm lh
"0", kyf lk an tstslmy llmot ya 3zyzty ayn tlk alaroah alsb3 alty yqol aljmy3 ank tmlkynha am anha alakhyrt?
"0", y allh ana fy hyrt
"0", hyooa allh yrhmk
"0", kda bnfqd alatraf fy alhjom
"0", lo jhaz alamn ma atfrmt al3olaq dh h yrj3 tany
"0", #rayk_fy_alhb alhb foq ma ntsor ..
"0", asoyha dhyn m3 ktyr
"0", an cha2 allh htbqy lylt ola alf lylt olylt ola 3za2 lbto3 hmaqy alfrafyr
"0", ryysyn fy yomyn qalo alrby3 al3rby nhna alktahh alafryqyt
"0", ana moatnt s3odyt mtdrrt albarh alamtar dkhlt fy byty obant 3yob albna2 klh aby mbadrt ansanyt
"0", sbah o msa chy ma bytnsy trkt alhb o akhdt alasy
"0", mhtaj rqm mfsr ahlam yfsr ly aloaq3 ally 3aych fyh
"0", hdh hy alhyat moaqf tsdmg moaqf tbkyg moaqf bhajt ltjahlha otbqa hnag .. moaqf la tnsa..
"0", lala tmod
"0", qbl mot alansan b yom ynam ktyra  ynsa ktyra  ysrh ktyra  oychtaq llmady
"0", fy hlm jals ytkrr kml asbo3 !! okl yom aqom mn alnom achof alchkhs rasl ly ahs fy chy bysyr qryb!!
"0", allh yysrha
"0", yan baba 3lyh hrkat yqol broh mchoar fjah ysor balml3b yahoo aych fyyh!! jhd bnath
"0", ana mrydh ad3oly d3oh l3lha tstjab
"0", ana ally da3 mnk fy zham alnas  oana aktr chkhs hbk oant ma tdry " rx
"0", la thddoa arqam okhlona nbdl jhd bdon thdyd arqam lan sraht trkyzna balarqam ykhlyna la ma jbnaha nhs bahbat
"0", takd an almoaj3 la tatyk ala mn chkhs ahbbth bchdt
"0", ana mrydh ad3oly d3oh l3lha tstjab
"0", allh allh 3 aldooq mtly
"0", l3b fyna alb3od
"0", b3rf lych
"0", allhm amyn yarb al3almyn hsbna allh on3m alokyl
"0", kanhm bkhbto brasy
"0", latghar oqlby o3yony mmtlyn fyk :(
"0", sdq mn qal alaqarb 3qarb
"0", hloh bs alch3r
"0", oalmdrsyn ydaomoa y3ny
"0", aloahd ma alh khatr yqom mn alnom ola yt3aml m3 mkhloq
"0", #ahyana_qlbk_yryd mchklt alnas ada t3odo ank matz3l khlas yflonha yhsbonk khchbh
"0", lghz ?
"0", aly yl3b 3la alhblyn mo khayn bal3x lyaqt..
"0", aolhm alklb had
"0", hdak aol alhyn alod3 hfaly
"0", hh dryty hsby allh sdmony ana osarh
"0", baqy tsalo halasylh hdh obaqy altfa3l
"0", "tlatyn snt btrqs .. allylt rqstna" ana bbky dy hlaot chdydt bakh
"0", lytny tljt oartmyt 3lykm
"0", jytk 3chan artah.. ma jyt aharb #bs_aqol #db_alryad
"0", mrh 3tst bjnb oayt mn zman ma achtghl b3d 3tsty achtghl 3la tol
"0", dm alchhyd m yroh hdr #lm_tsqt_b3d #a3tsam_alqyadh_al3amh
"0", aghnyh mkmlnach #tamr_3achor #bsoty
"0", mhzn bjd :(
"0", yslam 3 aldhk lma ydq babk fjat
"0", chlonkm .. ana b3yony achk ola achk b3yonkm #kadm_alrkaby #ch3r_ch3by_3raqy
"0", qa3d asyh
"0", kant alhyat rhmt allh 3lyha.
"0", "ofodt amry alyk" kl mlfat alhmom qd rf3t alyh sbhanh lys mn allayq an tlahqha baltfkyr!" -nm hanya ..
"0", shl jda astghny 3nk tol maghrork aqoy mnk hab3d oasybk ldhyh ghyry omch ha3atbk lo yom qabltk
"0", soytha obrdo matl3 chy
"0", lych mhd 3lmny knt naymh #amtar_alchrqyh
"0", b3d mamr nsf al3mr knh djyj atfal bqa nsfh ally dlth mab3d faht 3la rasy ally rghm myl aldhr mamal shabt hzn tmtr mn al3am ma_anzaht
"0", mtanh bolyh ryaktd haha
"0", lmada lm tf3l chyya yj3lny ach3r bank tsthq kl ma a3nyh mn ajlk?
"0", ola thlm alkhrfan bkhyrat bladha madamha khrfan khan3h oyhkmha klab
"0", #tmny_allylh ' choftk ohbt khchmk yaghlamn fqdaboy
"0", blyz la thchr khchmk 3ndy ana asal ohdh ma asaltk mlqof
"0", ynf3 fy rmdan oallh bdl ma ajls asb oghyry yakl oychrb
"0", otl3n nfsha alf l3nh
"0", sbah alkhyr llchkhs ally mrmtth alhyat obaqy 3la qol fyroz"dhkat 3yono tabtyn mabynqso :(
"0", ndakr ot3bna
"0", mhtajyn qayr alnhardh #qdha__ya__ahly
"0", bs hyk msmooh
"0", aooh aooh yandm ah yaqlby ally andlm
"0", arj3 nam 3ady
"0", hh khlyna saktyn
"0", ana khayft alt3lym ymotny qbl maymot
"0", sot almtr 3od bdkrak
"0", nhaol n3dlh alhyn
"0", mosy mjdy ya nas
"0", knt mnqhor llasf
"0", hay ahd yjy ydrdch m3y
"0", ya akhoana o allh lst mtalbna ma athqq mnha ghyr mtlb oahd .. 3lykm allh alnas ma ttkhadl
"0", thh s3dk kl ma tqolyly 3tyny mama n3tyk to noryk hy dora mn y3tyk
"0", fy ahd yzf 3la kmaro
"0", ya akhoana o allh lst mtalbna ma athqq mnha ghyr mtlb oahd .. 3lykm allh alnas ma ttkhadl
"0", 3sa ma chr ? :(
"0", jym kary almntdr !
"0", n3m y3na hdrtk tqsd ayt
"0", f3la mqrf jda
"0", ant khlsto?
"0", kan bdy aqra halroayt sotya .. lkn bkyt omo qadrt akml. yallh kyf jmlt ohdt hztny hz (ams tofy tfly )
"0", tyb yroh ynhq b3yd 3na ntalb adart toytr bfth qsm alnhyq lb3d alhmyr mmno3 altghryd 3ndna
"0", alkhdlan yj3lk tt3lm lght alsmt ob3dha ln t3atb ahd
"0", lytny m nchyt ."
"0", ao3y tsyb ally byhbk fy oqt ho mhtajlk fyh oaftkr anh qalk fy yom anh maloch ghyrk blach txr qlbh fy oqt d3fh
"0", tyb oakhtkm alfqraoyh tqhronh
"0", lank mo n3sanh
"0", ryysyn fy yomyn qalo alrby3 al3rby nhna alktahh alafryqyt
"0", syah jma3y
"0", #alathad_alnsr badn allh alathad yfoz
"0", alnskht aljayt antdrony
"0", "tlatyn snt btrqs .. allylt rqstna" ana bbky dy hlaot chdydt bakh
"0", allhm arhm amy oaboy oakhoy ooaldyhm odrythm oamoat almslmyn ajm3yn
"0", albka2 rahh
"0", t3aycht mrh m3ha ojbt al3yd so la
"0", akhtark ant y rohy
"0", sm3thm yqolon bajma3 alamt an alklb njs ol3abh njs okl mafyh njs hda ho alklb #fkr_mn_jdyd
"0", macha2 allh 3la soth yabkhtkm fyh ahna ally yadn 3ndna hndy
"0", yarb ryyhny mn kl halalm ally jalsh ahs fyh :(
"0", 3tyt oma khdyt ala ndamh
"0", yhlylk lych mnkd 3 3mrk sahb alfrh oals3adt bdlhm
"0", sh chlon
"0", allh almst3an bs
"0", ajtm3 fyha alda2 oaldoa2
"0", akyd bsbb alafatar ya sbhy
"0", yty kmylt  qloby falmstqbl
"0", ofy alnhayh ttl3 m3 amk okhaltk lo naymh ma ahsn ly
"0", sfk dm chhyd
"0", omada 3n aldy abtly bhb don lqa2 alm ykfy alm alb3d hta ydoq alm alachtyaq
"0", jyboly 3od :(
"0", ayak an tody nfsa  hta olo lm tkn mn albchr ..
"0", ana 3ayz aroh starbx
"0", mch qlty nboa 3tlt mn alajtma3at 3chan nrqdoa
"0", yas kmloa hyk
"0", #z3ym_toytr_folorz_ahlaoy rbna yryh kl qlb hass bhajat mch qadr ychrhha lhd..
"0", bsyr mtlk
"0", #aljbyl_albld #aljbyl_alsna3yt #amtar_alchrqyh asla 33ady tdaom oaljo kkda
"0", alhmd oachkr llh
"0", oyhdt an nchthy rhyla hta mn anfsna ola n3lm ala ayn!
"0", ydhk hsth bryy
"0", bhrna ahsn mnkm chofyha tghlt 3la bhrna
"0", alhajat al btyjy b3d foat aoanha mbybqach lyha m3ny ao btkon fqdt alchghf bta3ha
"0", sart 3ndk ?
"0", kn ohydaola tkn m3 chkhs ysd bk fraghat yomh. tmtlny #mthchm
"0", jahzyn l althdy allylh an cha2 allh !
"0", alaghnyh makhdh qlby hrfya
"0", allh allh allh 3la sotha  hram hdh mhy mchhort oghyrha aql mnha bktyr makhdyn chhrt mdlomt oallh
"0", odonyy alryad :(
"0", ayh 3ady
"0", #tmny_allylh ' choftk ohbt khchmk yaghlamn fqdaboy
"0", #och_t3lmt_mn_aldnya2 an afarq alchy2 aldy lay3tyny qymty hta lo kant rohy mt3lqt bh
"0", 3qly ma 3ndh oyn ytba3d
"0", slamtk mn alhzn
"0", aoba afhm mn klamk an alsnadyq alty att balsysy mzort lkonk asttnyt asrayyl
"0", sort alyom : mchhd motr lmtdahr 3la rkbtyh o ydyh khlf rash llt3byr 3la alslmyt  o qd tlqa mqdofa fy sdrh
"0", alyom alyofy dd sbal oal3sr b3d
"0", m3aya zhaymr ldrjt bnsa ana bsmt dkhol ao khroj
"0",  m3aya zhaymr 
"0", ajhd oj3 kbdy ada mr taryk qdny ada mr taryk ghtyt kbdy :(
"0", la t3odny 3la alsdh trany mn t3mdny bnsyanh  nsyth
"0", rbah la thrmny royth fy jntk f qlby ytmzq choqa oalma ofraqa ohnyna lh #aby
"0", mhtaj attmn mch 3arf
"0", lych m 3zmtny
"0", llmrh almlyon ma ahb akon btrh btoytr bs ghsb 3ly mo qadrh aoqf
"0", maraj ady3 oqty chkly aklm dfd3 m3oq
"0", bs aloasl ?  fatny almtr
"0", allh yktr albtmanat oyhfdhn
"0", 3ndma thb ahdhm la tkhbrh ktyra 3n dlk alhb aj3lh yrah .. #tayh #ajml_ahsas_lld3m
"0", bnchkr allh ano alqlb 3dlt mo 3dm .. bdl alt3dyl arhm mn alxr
"0", mbd3 macha2 allh bark allh  kny bdyt asyr qrybt lk fy altsoyr
"0", o khlsna aljz2 altany o fman allh yalmhlbyt mn amt3 alachya2 ally chftha
"0", ryysyn fy yomyn qalo alrby3 al3rby nhna alktahh alafryqyt
"0", nfsy mrh bqhot
"0", l3b fyna alb3od
"0", 3ndma ykon llkhst oaldna2t 3noan ytbadr llqasy oaldany asmk alkryh
"0", ala ya lyt ahtk ma byyn alrmch oal3yn :(
"0", ayh 3chan mayban ll3oadl hbna
"0", allh ychchfyh yarb
"0", aqol labn alklb lathaol tkhtrq hsaby ottlb ast3adt albasord latt3b nfsk
"0", mjbor atmtm lhn alghyab lhdat oaqol rah .. otkhnq alsot 3brat oaghs fy qolh l3lh yjyny ..
"0", " alftrt dy s3bh 3ly kl alnas btryqt ghrybh jda " klna 3ndna abtla2at bakhtlaf altfasyl..rbna yhonha 3lyna jmy3a
"0", aghnyh mkmlnach #tamr_3achor #bsoty
"0", ymh mn l ?macha2 allh
"0", arh mtasfanh
"0", y3ny nhn 3ady nghrq onmot!
"0", kl da kan lyh lma chft 3ynyh :(
"0", dkrtk yom amtrt dark oana b3yd ohlt dmo3y 3la alkhd 3bratha #bqlmy #jdyd #amtar_alchrqyh
"0", antdrk olazlt mtmsk fyk oghyry llasf fyk yqhrny
"0", brq3k ftnh
"0", alathad marah yhbt  khofy 3la al3zyz alqadsyh
"0", #och_t3lmt_mn_aldnya2 ally yht alm3rof fy ghyr ra3yh knh yht alkhl fy 3yn 3bdh
"0", ada aktchft anh hbybtk btdkhn tsybha ao tkml m3aha ?!?!
"0", dhkh odk tbrozha 3la jdran alghrf oalbyot oalchoar3 :(
"0", taqlmt balryad ohbytha aktr mn alchrqyh hta bs jdh ma3rf
"0", alqt3h chynh
"0", tchyn trchh m3 albntyn
"0", ys3d sbahk yaflanh oan cha2 allh d3s altoaqy oalkhdm atynyn fy oahd
"0", nhb mn lys lna oalb3d y3chqna don 3lmna oalnsyb hkayt akhra
"0", qlt lykm nsqtha sry3 alchghlanyt jaybt lyha sqor #a3tsam_alqyadt_al3amt
"0", oyn almnkr kbtn
"0", mayn3ton ojh malt bs
"0", rbna ykhrjna mnha 3la khyr
"0", khsart alt3lym fyhm
"0", hdy alnkht btkon admany aljdyd ozyadt kylo lozny 3zayy an qa3dt achrb m3h bybsy dayt
"0", qsdkm fyh doam alyom 3ndkm
"0", as3b mot hy an tmot bsbb mn knt tdn anh yhmyk sort balf m3na #och_t3lmt_mn_aldnya2
"0", alsrqh 3yny 3ynk
"0", qal lha : anty btstahly oahd ahsn mny - msht dmo3ha oqalt : hat rqmoa ! la ahsas ola dmyr
"0", alhz2 alrahl mn qlby .. ohzn qlby alaol #oaldy sqa allh qbrkma oamt3kma bn3ym la yfna
"0", aych ndam alnom alkhrra hda
"0", ana bqol ymn3o albot alabyd 3albdlt balaol ob3dyn bnchof modo3 alzoaj almbkr
"0", zoran yokd an alqmlt mqlb oyhth 3la dkt alahtyat #alahly_alhlal
"0", bnchkr allh ano alqlb 3dlt mo 3dm .. bdl alt3dyl arhm mn alxr
"0", khmol khmol khmol
"0", ayyoh bayn qmach abyd tyb kfralghta hq alsryr mtla
"0", ant mdan konk mslma ay thmt achrf mn dlk ?! hsby allh on3m alokyl #hadt_nyozylnda_alarhaby
"0", yallh. motby3y
"0", mama btqoly ana mbsott an alsyf jh 3chan trj3y llbs alfath
"0", amlna ballh kbyr allhm ansrna 3la altghat
"0", allhm arhm motana o aghsl qborhm kma ghslt alard balmtr allhm amtr 3lyhm mn nsaym rhmtk yallh .. aboy oamy
"0", msakyn almghtrbyn oallh fathm sqotyn y3ny mafy hajt mmkn tosf ch3orhm tkhyl tkon mghbon mrt otnghbn tany
"0", alfqrt al3skryh latfal altmhydy
"0", achch antm
"0", #fortnayt sbbtly adman
"0", fydyo l3dd mby3at alhoatf mn ala
"0", n3m lst bar3h balkdb hyn aqol anny la achtaq alyk
"0", msakm ana 3chan ykhrb aloyknd mn bdayth
"0", aloo b3tzl qyamt artghrl omarah atab3h lma 3rft an dy ttab3h
"0", bnchkr allh ano alqlb 3dlt mo 3dm .. bdl alt3dyl arhm mn alxr
"0", sr3 alayam
"0", y3ny ayh anam alsa3h oashy alsa3h oahaol anam tany m3rfch lyyh
"0", "tlatyn snt btrqs .. allylt rqstna" ana bbky dy hlaot chdydt bakh
"0", nasy mftahy oly rb3 sa3h 3nd albab ochkly mtol
"0", yarb kl aly ahtajh albrkt fy oqty
"0", ma lloj3 sot lo nchky moaj3na olo ynktb hrf rafq nbrth ghsh.
"0", alhry hny .. askt
"0", -- la bas an nbky qlyla ..ao rbma ktyra ..
"0", hbl oslk mrtkhy oant fkyyt alhbl oams majabk 3sa alosl bkrt ob3dh ..
"0", ahm chy ma ttdayqyn mn halchy
"0", rsalt ala jdy adm 3lyh alslam klmat oada2 || mhmd alskran
"0", hta fyklob qbl al3odh qlt ahs bnakhd bak oakhdna bak obkda a3toa klamy oahasysy kl alhb oaltqdyr 
"0", kyf aloahd yqdr ynam
"0", ma chy frq bynh obyn ly yoa3d jarth lma ykhrj alnas lslat aljm3t mnasbt dynyt ytm astghlalha mn qbl d3af alnfos
"0", ahs any ahb hyfa2 ohby mrh
"0", #3tny_a3lomk mlyt ya(toytr )oymkn nod3k on3od lk mn b3d ftrh toylh . t3bt ana mn ktr maktb oatab3k oasahr 3yony m3k kl lylh
"0", ktbtk ktyralknk amy 3jzt 3n qra2t 3yony.
"0", aghdb mnh dayma obmjrd soalh 3ny lamlk soa dqat qlb latjro hta 3la 3tabh
"0", dlam ma asm3
"0", lazm nt3od mn ablys
"0", bnchkr allh ano alqlb 3dlt mo 3dm .. bdl alt3dyl arhm mn alxr
"0", zyk oadkry allh
"0", allhm any astod3tk kl mafyny nfsy frhty  mstqbly  o qlby f yarb bchrny bma atmna o ahb. . __tsbhon 3 khyr
"0", qam jmahyr bokajonyorz balablagh 3n mqt3 alfydyo lyqom alyotyob bhdf almqt3 bsbb alhqoq  lysbh alochm 3dym alfaydt
"0", chfth rj3 qlt allh mhyyk ochlon jyt orj3tk msthylh ofzyt oatrh hlm oaldm3 yrtyk mrhom ya aghla mn dbhny rhylh
"0", oyn 
"0", ya akhoana o allh lst mtalbna ma athqq mnha ghyr mtlb oahd .. 3lykm allh alnas ma ttkhadl
"0", 3cht fyha khms snoat mkrh oalhmdllh tl3t mnha
"0", bghyt chno
"0", bs ghsb 3ny
"0", -ahrb mn qlby oaroh 3ly fyn
"0", antdrk olazlt mtmsk fyk oghyry llasf fyk yqhrny
"0", yasatr yarb
"0", hlmt fyky
"0", tmam .. tmam
"0", qa3dyn yzho almtarys #a3tsam_alqyadt_al3amt
"0", mdry mn oyn hda altqh oaltfayl  fryqna aqoa shyh oalathad d3yf shyh  lkn alathad mhdd oalkhoof mn alt3adl
"0", soal : lych lhm alhachy ynqd alodo2 ? aby ajabh shyhh obnfs aloqt tqn3ny #yom_aljm3h
"0", la la chda altrkyb
"0", "tlatyn snt btrqs .. allylt rqstna" ana bbky dy hlaot chdydt bakh
"0", lk ohchh
"0", o daya maly khlq achofh dy alftrt hqt alkochyn kanoa yjybon aldyqt ly mdry kyf
"0", bs llamant lo yqololy adf3 d3f hda almblgh oaq3d fy nfs almkan ana rady
"0", aknsl altl3h oaq3d brohy 3chan anam akhr chy2 ytyr alnom
"0", klh l3yon allxs och y3rfk
"0", lm a3d arghb b chy2 fqt antdr antha2 yomy bsmt ! -
"0", 3ych als3adh don tkhbr bha hd alnas tfsd kl hajh #jmylh #nda
"0", mn as3b alamor fy alymn an ykon lk jar ao mstajr hoty allh layorykm #albrdqan
"0", f3alyt msayyt atq chr alanta ada .. ?
"0", oqnably chno
"0", sar 3ndy ratbma hoq3 haly baldyon bs fy aoloyat qbl almobayl
"0", osbh alr3d oant3cht alqlob fsbhan mn yhyy alqlob b3d motha
"0", allh yrhm baba yarb o allh achtqt lh #almqdm_3bdalrzaq_almlhm #mtr #sa3t_ajabt
"0", jd yfchloa
"0", #mslsl_odk_ytkrr_brmdan m atab3 mslslat
"0", mchklh 3byd alkorh
"0", mad3yt bs krhtha
"0", akhaff .
"0", chft may3adl tmn alam kl chy
"0", kan m3ay alf
"0", lala da klam acha3at say.. adona albrahyn kan fy
"0", mhd ysm3na
"0", 3 asas toytk
"0", ya bakhmas ao basdas ya
"0", antdrk olazlt mtmsk fyk oghyry llasf fyk yqhrny
"0", m3 any athady bs atmna alnsr yfoz
"0", dkrtk yom amtrt dark oana b3yd ohlt dmo3y 3la alkhd 3bratha #bqlmy #jdyd #amtar_alchrqyh
"0", alsahy rtoyt
"0", fad choqy lh  yarb afrj 3nh
"0", msa2 alkhyr haolt anam ly oqt almbarat o nchyt ahyn alsa3t bajy khms sa3at
"0", "tlatyn snt btrqs .. allylt rqstna" ana bbky dy hlaot chdydt bakh
"0", adrkt anny qoyt hynma sbrt 3la amr ma  fy kl yom o fy kl lylt ybtr jz2 mn rohy .
"0", y3ny mafy aml manchof bkra nj o al3
"0", anam mafyny chy aq3d mtxrt
"0", yarb khlyk m3aya f amthan alnhardt dh o 3da alyom klh 3 khyr ..
"0", sbah alajoa2 alro3h oaltqos aljmylh t3a fy alfy
"0", allh yrhm baba yarb o allh achtqt lh #almqdm_3bdalrzaq_almlhm #mtr #sa3t_ajabt
"0", a3ln hby alabdy ltons al3dymh bsbb halchkhs ayda
"0", qam jany dh .. khsart alshr oalt3b oalz3l
"0", tkfa hs fyny choy qol qlbk hda ly yaghla mn rohy 3ly talbk ana abyk :(
"0", ya chykhh anty ally tkhly yomy mchchrq
"0", sdyqt altfolt ma zalt tdkr allqb hqy oahs :(
"0", tlal mdah
"0", mjrd trktha am ank lm tkn ahla llndal mn ajlha .
"0", "tlatyn snt btrqs .. allylt rqstna" ana bbky dy hlaot chdydt bakh
"0", bark allh fyk mafy ay drt ahsas . . . . almfrod tdch oyalkhyzrh chkhth chkhttyn mfydyn yshshon 3 sbh
"0", la . m3 any akrh alqtt bs brdoa msthyl asoyha.
"0", chkly marah ahdfha ya chbab ahs any bs afkr fyha
"0", ana hash lo 3srony htl3 amthanat and raond okoyzat mch kda oallh
"0", hsbt ank mtab3ny! almhm allh ystr mn alhkm alyom la ynhrna
"0", ala mta o almtr ydch ldakhl albyt alnas tstans fy almtr ala ahna ndayq lan y3fs albyt #almtr #albhryn
"0", hh y3ny bs chkl
"0", yarb shlha 3lyh
"0", nfs qanon alolayt 3la alnsa2 albalghat
"0", sbah alxl
"0", ochda alhlm
"0", yazynh da alchayb
"0", 3adk ma 3rft altryq soy dooa lh ychof altryq
"0", sahbt alkhof mn khofy 3ly amy rhlt amy oastotny alkhof hdt haly bm3ny alklmat osdqha
"0", hh yarby mt
"0", "tlatyn snt btrqs .. allylt rqstna" ana bbky dy hlaot chdydt bakh
"0", lyt aloaldyn m3somyn mn almrd omn alkbr omn alt3b omn almot lythm mkhldyn la so2 ola bas
"0", chmry // ltyfh qlb omlamh f3la :( // akaontj rotyn // bhbk:(
"0", ma ho alla ymcha ora klam alnas ystahl kl alla yjralh
"0", mn hndyla
"0", tart amanyna 3x atjah alryh o da3t moanyna fy ghflt altloyh :(
"0", tb3a tflt .. mch 3arfh lych alnas frhanh b khtobt oahdh snh 3sas alzoaj hyk chy l3bt ay oahdh lbst fstan o htt roj o khdo sor
"0", yallh antdr
"0", ama alahly f3da mrhlt aloda3h sar hajh mattsma
"0", ya rb yzydona km mlyon fy tsryh alyotyob
"0", ftho aljsr alm3lq ana mn alsa3h oana ador fy lbn ma lqyt ly drb ala alhyn
"0", hh dhkh bryal mn altotr
"0", jon blh qrban mnm :(
"0", ah ahbk
"0", "tlatyn snt btrqs .. allylt rqstna" ana bbky dy hlaot chdydt bakh
"0", ahs rh asqt mn ktr ma tqolon ly ya hdj khryjh :)
"0", m3 anna b3yd bs kl yom bhbha aktr
"0", ajyal btslm ajyal
"0", #alhlal_alahly abd hsyn lm ykhty olm ysy2 lahd bhdh allqth hsyn ychrh lqomyz tarykh alahly
"0", alhy bfatmt o abyha o b3lha o bnyha oalsr almstod3 lqd daqt alsdor bma rhbt allhm antqm mn aldalmyn
"0", antdrk olazlt mtmsk fyk oghyry llasf fyk yqhrny
"0", alfydyo dh byodh hajat ktyr
"0", ah oallh
"0", khatbny haol hs by
"0", ryysyn fy yomyn qalo alrby3 al3rby nhna alktahh alafryqyt
"0", nadr lma tlaqy ally hafdk ohafd klamk ot3abyr ochk otryqh klamk
"0", l3b fyna alb3od
"0", oalryad tbyk
"0", l3b fyna alb3od
"0", yarb tofyqk :(
"0", oallh mastkhdm ola oahd mnhm
"0", a3tzlt moyra almroq3 orht l3btk alklbh o3sbt okhrbt hyaty
"0", ryysyn fy yomyn qalo alrby3 al3rby nhna alktahh alafryqyt
"0", yalyl mafyh faydh
"0", dkhol 3nyyf mn hsyn 3bdalghny dd kno #alhlal_alahly
"0", dm alchhyd m yroh hdr #lm_tsqt_b3d #a3tsam_alqyadh_al3amh
"0", tyb kys fol ao 3ds
"0", b3d alghaybon la yrhlon tmama bl ytrkon bqaya asoathm fy qlobna
"0", jlabyh odhb mghty ydha olft altrhh ..fy almqt3 chy ghryb ghyr mryh
"0", lyh abda alyom balnkd dh ! ana bqyt bhrb mnh oallh bs ho al byjyly oalmchklh byshy 3ndy kl afkar alnkd al ana mnymaha bmjhod rhyb
"0", hda mkhlyth b3d alakhtbarat bkafy nfsy fyh
"0", 3ah oaq3a :(
"0", sah akhtbar lazm trxy chklh mhd mdakr ghyr aol oahd balqaymt
"0", ayh aldymqratyt ohryt alray almfrtt dy ayh alqrf ally 3la alsbh dh
"0", aktr ally dayfthm lysa stan
"0", alfydyo dh lkl alnas alma dayrt tsbr
"0", aoah yaqlb 3lyl t3lqt fy hb mnho balnoa3s ftny :(
"0", machallh o3yn alnby .. mhdryn al3sbt qbl alfl3h . . .
"0", yajma3h manmt llhyn khyr sahyh mn al3sr ams och fyny mo n3sanh hta
"0", fy nas kl aqol mabdkhl oyahm f soalf ao nqachat bs dayma aghlt
"0", aoky rah mskhot alnsb o almchkl kynsb bsmyt oahd m3rof o mbyraty lyh klchy o tynsb byhm ana 3qt ta fat lfot
"0", oallh anha mn khoarm alrjolh oalmchklh alaghlb ydhk
"0", m3mr sh qal sof tndmon  lkn any matoq3thach lldrjt hady
"0", nhna am alktahh
"0", zmn alm3jzat khls bs rbna krym
"0", khl 3nk qrytkm o3tna ahsayyh l mbarat 3myd asya alaty khlna ntfayl choy
"0", allh y3afyk ma adn
"0", ahm chy ally bqlby
"0", ahb nkon mtsdryn balakhbar
"0", ahtfd bdakrt qoyt llmhn alty frjha allh 3nk
"0", at3bny aljo
"0", mmlkt aldlam al3dma
"0", "tlatyn snt btrqs .. allylt rqstna" ana bbky dy hlaot chdydt bakh
"0", snt akhr mrh ftrt f albyt tby3y
"0", yarb allylh
"0", dy achkal tyjy ftrt alsbah
"0", allh yrhmh oyghfr lh oysbr qlbk
"0", allh ystr layby3yon jmy3 almyadyn
"0", _alm alras aldy yaty b3d albka2 ho bmtabt 3tab mn 3qlk lk ltfaht mabkyt lajlh. ..
"0", ya chykht bsblachklamfargh dt hy3rna oallh 3aml zy chhatt abo kf ohyatm oallh
"0", amy dkhlt 3la tqol lyh ma daomty alyom oana ansdmt qmt bsr3hh alhq akhtbary alnhayy o altsmy3 :(
"0", amyn yarb
"0", qhot aldhr allh yrzqny ahl rayqyn yhbonha m3y :(
"0", yy 3alsbh yarby hrqt am alromnsyh
"0", lytk mklmny bdry lany dkhlt m3 skoad
"0", f3la dlmt abo 3mrr
"0", rbna yrhmh
"0", allh yrhmk ya amy
"0", myn byghyr mody kl sbah omyn byhssny any mo lhaly ally msrhh omo fahmh chy ? omyn bydhkny ldrjh abky mn aldhk
"0", jmal rozy yqtl
"0", alnas tsbh 3la ord qhoh ana asbh 3la oahd ryht hljh bsl hsby allh on3m alokyl
"0", sbah alkhyr
"0", obrd b3d
"0", htma htma
"0", as3b chy lma tkon mhtar byn alghyrh alqatlh obyn alrhyl 3n mn ahbbt
"0", kl aly holya mdayqyn
"0", omakhfa kan a3dm
"0", bmot khof lan baba mab3d oj3 llhyn omo qadr yjy
"0", . knt qd tbt mn alhb ! lkn 3ynah j3ltny mdnba
"0", nfsy jda bs ana bqy tabt f dmaghy an klh bymchy omfych hd hyfdl m3aya
"0", ant balmzflt yaqlby
"0", baba frhan #mslsl_odk_ytkrr_brmdan
"0", oqm alsbh bdry otmcha f albran oachrb hlyb alkhlfat
"0", 3ndy dor brd hymotny
"0", hy bs ghbrt ochmos oqlt flos
